"Id","season","team1","team2","team1seed","team2seed","fgm.x","fga.x","fgm3.x","fga3.x","fta.x","or.x","dr.x","ast.x","to.x","stl.x","blk.x","pf.x","n.x","fgm.y","fga.y","fgm3.y","fga3.y","fta.y","or.y","dr.y","ast.y","to.y","stl.y","blk.y","pf.y","n.y","Pred","ada"
"2016_1211_1433",2016,1211,1433,11,10,896,1846,249,662,662,335,925,444,363,160,96,563,32,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.386246665663446,0.357947247653572
"2016_1211_1435",2016,1211,1435,11,11,896,1846,249,662,662,335,925,444,363,160,96,563,32,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.712527736376215,0.429426989015081
"2016_1211_1437",2016,1211,1437,11,2,896,1846,249,662,662,335,925,444,363,160,96,563,32,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.262567417754473,0.197006774151878
"2016_1211_1438",2016,1211,1438,11,1,896,1846,249,662,662,335,925,444,363,160,96,563,32,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.173217530136711,0.198899787605984
"2016_1211_1451",2016,1211,1451,11,15,896,1846,249,662,662,335,925,444,363,160,96,563,32,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.848109505557963,0.581986386389703
"2016_1211_1452",2016,1211,1452,11,3,896,1846,249,662,662,335,925,444,363,160,96,563,32,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.198638538236053,0.18701573841504
"2016_1211_1453",2016,1211,1453,11,14,896,1846,249,662,662,335,925,444,363,160,96,563,32,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.68868294904439,0.46331794023451
"2016_1211_1455",2016,1211,1455,11,11,896,1846,249,662,662,335,925,444,363,160,96,563,32,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.586297927282128,0.306554167261139
"2016_1211_1458",2016,1211,1458,11,7,896,1846,249,662,662,335,925,444,363,160,96,563,32,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.49153384753479,0.23525365020556
"2016_1211_1462",2016,1211,1462,11,2,896,1846,249,662,662,335,925,444,363,160,96,563,32,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.390625235465778,0.142892163342023
"2016_1211_1463",2016,1211,1463,11,12,896,1846,249,662,662,335,925,444,363,160,96,563,32,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.756541602528893,0.663482051595775
"2016_1214_1218",2016,1214,1218,16,13,772,1847,198,641,775,422,817,368,416,157,110,614,30,778,1694,220,671,784,313,808,469,395,232,117,614,30,0.370586192030676,0.541885603256816
"2016_1214_1221",2016,1214,1221,16,16,772,1847,198,641,775,422,817,368,416,157,110,614,30,737,1785,236,721,644,269,725,459,362,213,83,555,33,0.553814101610298,0.624832906388743
"2016_1214_1231",2016,1214,1231,16,5,772,1847,198,641,775,422,817,368,416,157,110,614,30,934,1864,316,762,621,385,811,511,437,222,127,582,32,0.0537555411653059,0.241228540248606
"2016_1214_1233",2016,1214,1233,16,13,772,1847,198,641,775,422,817,368,416,157,110,614,30,888,1947,320,860,633,339,842,539,409,242,132,622,32,0.300822604489669,0.632112274145662
"2016_1214_1234",2016,1214,1234,16,7,772,1847,198,641,775,422,817,368,416,157,110,614,30,855,1898,255,667,634,369,821,496,323,211,150,504,31,0.134708455723748,0.246281739474353
"2016_1214_1235",2016,1214,1235,16,4,772,1847,198,641,775,422,817,368,416,157,110,614,30,998,1990,265,697,507,291,863,529,370,197,135,497,32,0.0551042578750623,0.139185686329327
"2016_1214_1242",2016,1214,1242,16,1,772,1847,198,641,775,422,817,368,416,157,110,614,30,929,1901,268,635,742,348,884,510,414,223,132,624,33,0.047522791996631,0.0869615850202136
"2016_1214_1246",2016,1214,1246,16,4,772,1847,198,641,775,422,817,368,416,157,110,614,30,971,2029,236,637,777,438,874,490,374,191,192,696,34,0.028278304060545,0.0916018785580592
"2016_1214_1268",2016,1214,1268,16,5,772,1847,198,641,775,422,817,368,416,157,110,614,30,848,1747,248,660,622,295,837,450,411,184,172,532,32,0.0845625702811149,0.136943881212441
"2016_1214_1274",2016,1214,1274,16,3,772,1847,198,641,775,422,817,368,416,157,110,614,30,837,1756,219,599,702,310,802,410,341,194,116,530,32,0.0528137401902873,0.0898782493414438
"2016_1214_1276",2016,1214,1276,16,11,772,1847,198,641,775,422,817,368,416,157,110,614,30,871,1874,320,833,533,260,797,494,321,179,69,517,33,0.195192054705968,0.326769451518106
"2016_1214_1277",2016,1214,1277,16,2,772,1847,198,641,775,422,817,368,416,157,110,614,30,979,2024,310,715,608,418,1005,699,401,150,175,649,34,0.0579754201534013,0.126314850402367
"2016_1214_1292",2016,1214,1292,16,15,772,1847,198,641,775,422,817,368,416,157,110,614,30,803,1789,248,638,639,318,823,404,370,194,108,634,31,0.346728579270486,0.622990068151166
"2016_1214_1314",2016,1214,1314,16,1,772,1847,198,641,775,422,817,368,416,157,110,614,30,1047,2187,183,583,705,477,916,616,371,234,149,609,34,0.0212473418119855,0.0812262494426598
"2016_1214_1320",2016,1214,1320,16,11,772,1847,198,641,775,422,817,368,416,157,110,614,30,771,1697,267,718,557,177,803,391,320,191,87,506,33,0.22817227008405,0.464225011730038
"2016_1214_1323",2016,1214,1323,16,6,772,1847,198,641,775,422,817,368,416,157,110,614,30,869,1844,235,637,612,349,805,431,311,179,125,496,32,0.0586430755075667,0.196307249165101
"2016_1214_1328",2016,1214,1328,16,2,772,1847,198,641,775,422,817,368,416,157,110,614,30,884,1928,334,784,647,343,899,465,415,221,168,538,32,0.0859043753261786,0.115974377424645
"2016_1214_1332",2016,1214,1332,16,1,772,1847,198,641,775,422,817,368,416,157,110,614,30,901,1943,231,659,782,388,792,450,375,251,192,595,33,0.0318121469354671,0.0597751447760037
"2016_1214_1333",2016,1214,1333,16,7,772,1847,198,641,775,422,817,368,416,157,110,614,30,759,1727,205,550,642,317,719,401,346,220,98,607,30,0.178977336444316,0.232510791961931
"2016_1214_1338",2016,1214,1338,16,10,772,1847,198,641,775,422,817,368,416,157,110,614,30,827,1801,195,555,660,392,774,520,362,156,107,542,31,0.217747574489714,0.248579054767814
"2016_1214_1344",2016,1214,1344,16,9,772,1847,198,641,775,422,817,368,416,157,110,614,30,833,1974,234,729,744,385,822,525,380,219,119,558,33,0.26861497462075,0.226768307632105
"2016_1214_1345",2016,1214,1345,16,5,772,1847,198,641,775,422,817,368,416,157,110,614,30,934,1980,259,703,695,395,993,598,406,145,158,584,34,0.0929914450863731,0.153599442206809
"2016_1214_1355",2016,1214,1355,16,12,772,1847,198,641,775,422,817,368,416,157,110,614,30,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.240901303503481,0.421053473742777
"2016_1214_1371",2016,1214,1371,16,6,772,1847,198,641,775,422,817,368,416,157,110,614,30,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.105696885650687,0.14089075445011
"2016_1214_1372",2016,1214,1372,16,14,772,1847,198,641,775,422,817,368,416,157,110,614,30,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.324333596427652,0.511278664913129
"2016_1214_1380",2016,1214,1380,16,16,772,1847,198,641,775,422,817,368,416,157,110,614,30,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.337259609326023,0.591359287462276
"2016_1214_1386",2016,1214,1386,16,8,772,1847,198,641,775,422,817,368,416,157,110,614,30,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.14255613808178,0.24565705868305
"2016_1214_1392",2016,1214,1392,16,13,772,1847,198,641,775,422,817,368,416,157,110,614,30,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.239547774728392,0.499238623100811
"2016_1214_1393",2016,1214,1393,16,10,772,1847,198,641,775,422,817,368,416,157,110,614,30,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.199006818920868,0.196353609289635
"2016_1214_1396",2016,1214,1396,16,10,772,1847,198,641,775,422,817,368,416,157,110,614,30,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.235573695400016,0.259620424310489
"2016_1214_1400",2016,1214,1400,16,6,772,1847,198,641,775,422,817,368,416,157,110,614,30,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.0991726010086442,0.154153235546416
"2016_1214_1401",2016,1214,1401,16,3,772,1847,198,641,775,422,817,368,416,157,110,614,30,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.0677142836040077,0.102332784085765
"2016_1214_1403",2016,1214,1403,16,8,772,1847,198,641,775,422,817,368,416,157,110,614,30,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.20330477260346,0.335635977587303
"2016_1214_1409",2016,1214,1409,16,11,772,1847,198,641,775,422,817,368,416,157,110,614,30,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.258134281524045,0.273339170047131
"2016_1214_1421",2016,1214,1421,16,15,772,1847,198,641,775,422,817,368,416,157,110,614,30,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.297894356737803,0.446669802856659
"2016_1214_1423",2016,1214,1423,16,13,772,1847,198,641,775,422,817,368,416,157,110,614,30,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.191196665874128,0.550479201276847
"2016_1214_1425",2016,1214,1425,16,8,772,1847,198,641,775,422,817,368,416,157,110,614,30,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.138408769058318,0.205843521096315
"2016_1214_1428",2016,1214,1428,16,3,772,1847,198,641,775,422,817,368,416,157,110,614,30,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.0729234095418672,0.0885693249093165
"2016_1214_1433",2016,1214,1433,16,10,772,1847,198,641,775,422,817,368,416,157,110,614,30,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.0890974368906754,0.218653563858553
"2016_1214_1435",2016,1214,1435,16,11,772,1847,198,641,775,422,817,368,416,157,110,614,30,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.278101981584873,0.230325073625401
"2016_1214_1437",2016,1214,1437,16,2,772,1847,198,641,775,422,817,368,416,157,110,614,30,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.0524382786208994,0.130164903575737
"2016_1214_1438",2016,1214,1438,16,1,772,1847,198,641,775,422,817,368,416,157,110,614,30,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.0315359904712981,0.101401657583364
"2016_1214_1451",2016,1214,1451,16,15,772,1847,198,641,775,422,817,368,416,157,110,614,30,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.464624573855563,0.556256440655698
"2016_1214_1452",2016,1214,1452,16,3,772,1847,198,641,775,422,817,368,416,157,110,614,30,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.0370970999468335,0.0883112226560145
"2016_1214_1453",2016,1214,1453,16,14,772,1847,198,641,775,422,817,368,416,157,110,614,30,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.255856091594221,0.503426495357035
"2016_1214_1455",2016,1214,1455,16,11,772,1847,198,641,775,422,817,368,416,157,110,614,30,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.180508454292165,0.235611748646882
"2016_1214_1458",2016,1214,1458,16,7,772,1847,198,641,775,422,817,368,416,157,110,614,30,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.130623596520634,0.181751176497943
"2016_1214_1462",2016,1214,1462,16,2,772,1847,198,641,775,422,817,368,416,157,110,614,30,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.0906047412848976,0.0880178793668698
"2016_1214_1463",2016,1214,1463,16,12,772,1847,198,641,775,422,817,368,416,157,110,614,30,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.325682738367504,0.608894644235613
"2016_1218_1221",2016,1218,1221,13,16,778,1694,220,671,784,313,808,469,395,232,117,614,30,737,1785,236,721,644,269,725,459,362,213,83,555,33,0.678262037051804,0.657856976165564
"2016_1218_1231",2016,1218,1231,13,5,778,1694,220,671,784,313,808,469,395,232,117,614,30,934,1864,316,762,621,385,811,511,437,222,127,582,32,0.0879961355800538,0.45087062608454
"2016_1218_1233",2016,1218,1233,13,13,778,1694,220,671,784,313,808,469,395,232,117,614,30,888,1947,320,860,633,339,842,539,409,242,132,622,32,0.422216530675181,0.672106090525505
"2016_1218_1234",2016,1218,1234,13,7,778,1694,220,671,784,313,808,469,395,232,117,614,30,855,1898,255,667,634,369,821,496,323,211,150,504,31,0.209117887665439,0.23316038045514
"2016_1218_1235",2016,1218,1235,13,4,778,1694,220,671,784,313,808,469,395,232,117,614,30,998,1990,265,697,507,291,863,529,370,197,135,497,32,0.0901221211602862,0.184758785490545
"2016_1218_1242",2016,1218,1242,13,1,778,1694,220,671,784,313,808,469,395,232,117,614,30,929,1901,268,635,742,348,884,510,414,223,132,624,33,0.0781210856344602,0.107087796446712
"2016_1218_1246",2016,1218,1246,13,4,778,1694,220,671,784,313,808,469,395,232,117,614,30,971,2029,236,637,777,438,874,490,374,191,192,696,34,0.0470984408620275,0.126816450041925
"2016_1218_1268",2016,1218,1268,13,5,778,1694,220,671,784,313,808,469,395,232,117,614,30,848,1747,248,660,622,295,837,450,411,184,172,532,32,0.135613929897938,0.298492055721672
"2016_1218_1274",2016,1218,1274,13,3,778,1694,220,671,784,313,808,469,395,232,117,614,30,837,1756,219,599,702,310,802,410,341,194,116,530,32,0.086509281848707,0.113617518398227
"2016_1218_1276",2016,1218,1276,13,11,778,1694,220,671,784,313,808,469,395,232,117,614,30,871,1874,320,833,533,260,797,494,321,179,69,517,33,0.291746494216144,0.298984715884514
"2016_1218_1277",2016,1218,1277,13,2,778,1694,220,671,784,313,808,469,395,232,117,614,30,979,2024,310,715,608,418,1005,699,401,150,175,649,34,0.0946351217967766,0.252391859196746
"2016_1218_1292",2016,1218,1292,13,15,778,1694,220,671,784,313,808,469,395,232,117,614,30,803,1789,248,638,639,318,823,404,370,194,108,634,31,0.474086353069951,0.656845430666712
"2016_1218_1314",2016,1218,1314,13,1,778,1694,220,671,784,313,808,469,395,232,117,614,30,1047,2187,183,583,705,477,916,616,371,234,149,609,34,0.0355593796843859,0.138888943292641
"2016_1218_1320",2016,1218,1320,13,11,778,1694,220,671,784,313,808,469,395,232,117,614,30,771,1697,267,718,557,177,803,391,320,191,87,506,33,0.33426500149158,0.375822528141287
"2016_1218_1323",2016,1218,1323,13,6,778,1694,220,671,784,313,808,469,395,232,117,614,30,869,1844,235,637,612,349,805,431,311,179,125,496,32,0.0956820757815896,0.178738569879057
"2016_1218_1328",2016,1218,1328,13,2,778,1694,220,671,784,313,808,469,395,232,117,614,30,884,1928,334,784,647,343,899,465,415,221,168,538,32,0.137643997532974,0.200945377286885
"2016_1218_1332",2016,1218,1332,13,1,778,1694,220,671,784,313,808,469,395,232,117,614,30,901,1943,231,659,782,388,792,450,375,251,192,595,33,0.0528562422221294,0.0835513444141038
"2016_1218_1333",2016,1218,1333,13,7,778,1694,220,671,784,313,808,469,395,232,117,614,30,759,1727,205,550,642,317,719,401,346,220,98,607,30,0.270203833098181,0.182530201964841
"2016_1218_1338",2016,1218,1338,13,10,778,1694,220,671,784,313,808,469,395,232,117,614,30,827,1801,195,555,660,392,774,520,362,156,107,542,31,0.321009125108808,0.336525800739426
"2016_1218_1344",2016,1218,1344,13,9,778,1694,220,671,784,313,808,469,395,232,117,614,30,833,1974,234,729,744,385,822,525,380,219,119,558,33,0.384152885226051,0.284647247299787
"2016_1218_1345",2016,1218,1345,13,5,778,1694,220,671,784,313,808,469,395,232,117,614,30,934,1980,259,703,695,395,993,598,406,145,158,584,34,0.148307021472708,0.291396403190722
"2016_1218_1355",2016,1218,1355,13,12,778,1694,220,671,784,313,808,469,395,232,117,614,30,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.350226986374898,0.402216145148496
"2016_1218_1371",2016,1218,1371,13,6,778,1694,220,671,784,313,808,469,395,232,117,614,30,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.167177212711075,0.251471122723264
"2016_1218_1372",2016,1218,1372,13,14,778,1694,220,671,784,313,808,469,395,232,117,614,30,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.449120715324057,0.524834947569209
"2016_1218_1380",2016,1218,1380,13,16,778,1694,220,671,784,313,808,469,395,232,117,614,30,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.463607596998438,0.625564150453287
"2016_1218_1386",2016,1218,1386,13,8,778,1694,220,671,784,313,808,469,395,232,117,614,30,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.220197301395229,0.298549110558071
"2016_1218_1392",2016,1218,1392,13,13,778,1694,220,671,784,313,808,469,395,232,117,614,30,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.348541237240827,0.405980461993629
"2016_1218_1393",2016,1218,1393,13,10,778,1694,220,671,784,313,808,469,395,232,117,614,30,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.296752491316347,0.289749243581759
"2016_1218_1396",2016,1218,1396,13,10,778,1694,220,671,784,313,808,469,395,232,117,614,30,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.343575914938696,0.193493146102017
"2016_1218_1400",2016,1218,1400,13,6,778,1694,220,671,784,313,808,469,395,232,117,614,30,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.157526431125316,0.182317799960259
"2016_1218_1401",2016,1218,1401,13,3,778,1694,220,671,784,313,808,469,395,232,117,614,30,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.109814301400423,0.161715128082417
"2016_1218_1403",2016,1218,1403,13,8,778,1694,220,671,784,313,808,469,395,232,117,614,30,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.302364579082762,0.255684377550916
"2016_1218_1409",2016,1218,1409,13,11,778,1694,220,671,784,313,808,469,395,232,117,614,30,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.371453700089505,0.208631895141058
"2016_1218_1421",2016,1218,1421,13,15,778,1694,220,671,784,313,808,469,395,232,117,614,30,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.418814447474501,0.550899617434243
"2016_1218_1423",2016,1218,1423,13,13,778,1694,220,671,784,313,808,469,395,232,117,614,30,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.286478238441719,0.390952093959935
"2016_1218_1425",2016,1218,1425,13,8,778,1694,220,671,784,313,808,469,395,232,117,614,30,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.214355814852292,0.296269486847131
"2016_1218_1428",2016,1218,1428,13,3,778,1694,220,671,784,313,808,469,395,232,117,614,30,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.117852689523181,0.211817705147314
"2016_1218_1433",2016,1218,1433,13,10,778,1694,220,671,784,313,808,469,395,232,117,614,30,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.142460496775929,0.316451267032927
"2016_1218_1435",2016,1218,1435,13,11,778,1694,220,671,784,313,808,469,395,232,117,614,30,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.395513808677642,0.263737609976379
"2016_1218_1437",2016,1218,1437,13,2,778,1694,220,671,784,313,808,469,395,232,117,614,30,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.0859160016256613,0.268713681279385
"2016_1218_1438",2016,1218,1438,13,1,778,1694,220,671,784,313,808,469,395,232,117,614,30,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.0524072934984647,0.161891652248923
"2016_1218_1451",2016,1218,1451,13,15,778,1694,220,671,784,313,808,469,395,232,117,614,30,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.595792561498782,0.626446281310996
"2016_1218_1452",2016,1218,1452,13,3,778,1694,220,671,784,313,808,469,395,232,117,614,30,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.0614154846037923,0.109430302622757
"2016_1218_1453",2016,1218,1453,13,14,778,1694,220,671,784,313,808,469,395,232,117,614,30,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.368672406902189,0.486434118085842
"2016_1218_1455",2016,1218,1455,13,11,778,1694,220,671,784,313,808,469,395,232,117,614,30,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.272256582302651,0.174161170841015
"2016_1218_1458",2016,1218,1458,13,7,778,1694,220,671,784,313,808,469,395,232,117,614,30,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.203306810075796,0.11219181122043
"2016_1218_1462",2016,1218,1462,13,2,778,1694,220,671,784,313,808,469,395,232,117,614,30,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.14472713504475,0.15870991973085
"2016_1218_1463",2016,1218,1463,13,12,778,1694,220,671,784,313,808,469,395,232,117,614,30,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.450642731926246,0.516959236889149
"2016_1221_1231",2016,1221,1231,16,5,737,1785,236,721,644,269,725,459,362,213,83,555,33,934,1864,316,762,621,385,811,511,437,222,127,582,32,0.043765907971017,0.147531770970876
"2016_1221_1233",2016,1221,1233,16,13,737,1785,236,721,644,269,725,459,362,213,83,555,33,888,1947,320,860,633,339,842,539,409,242,132,622,32,0.257409383991629,0.477147304169017
"2016_1221_1234",2016,1221,1234,16,7,737,1785,236,721,644,269,725,459,362,213,83,555,33,855,1898,255,667,634,369,821,496,323,211,150,504,31,0.111446813796913,0.0919283998855831
"2016_1221_1235",2016,1221,1235,16,4,737,1785,236,721,644,269,725,459,362,213,83,555,33,998,1990,265,697,507,291,863,529,370,197,135,497,32,0.0448758731798933,0.0478849704153117
"2016_1221_1242",2016,1221,1242,16,1,737,1785,236,721,644,269,725,459,362,213,83,555,33,929,1901,268,635,742,348,884,510,414,223,132,624,33,0.0386441158157806,0.0372671363894397
"2016_1221_1246",2016,1221,1246,16,4,737,1785,236,721,644,269,725,459,362,213,83,555,33,971,2029,236,637,777,438,874,490,374,191,192,696,34,0.0229085965221414,0.0456297030810125
"2016_1221_1268",2016,1221,1268,16,5,737,1785,236,721,644,269,725,459,362,213,83,555,33,848,1747,248,660,622,295,837,450,411,184,172,532,32,0.0692670109672265,0.0693732412125629
"2016_1221_1274",2016,1221,1274,16,3,737,1785,236,721,644,269,725,459,362,213,83,555,33,837,1756,219,599,702,310,802,410,341,194,116,530,32,0.042991174367315,0.038602598026078
"2016_1221_1276",2016,1221,1276,16,11,737,1785,236,721,644,269,725,459,362,213,83,555,33,871,1874,320,833,533,260,797,494,321,179,69,517,33,0.16345903290847,0.224504354268283
"2016_1221_1277",2016,1221,1277,16,2,737,1785,236,721,644,269,725,459,362,213,83,555,33,979,2024,310,715,608,418,1005,699,401,150,175,649,34,0.0472407386384937,0.0540886447443677
"2016_1221_1292",2016,1221,1292,16,15,737,1785,236,721,644,269,725,459,362,213,83,555,33,803,1789,248,638,639,318,823,404,370,194,108,634,31,0.299528562676536,0.460562098893869
"2016_1221_1314",2016,1221,1314,16,1,737,1785,236,721,644,269,725,459,362,213,83,555,33,1047,2187,183,583,705,477,916,616,371,234,149,609,34,0.0171891119340348,0.0326075062734859
"2016_1221_1320",2016,1221,1320,16,11,737,1785,236,721,644,269,725,459,362,213,83,555,33,771,1697,267,718,557,177,803,391,320,191,87,506,33,0.192359058388561,0.227115450778784
"2016_1221_1323",2016,1221,1323,16,6,737,1785,236,721,644,269,725,459,362,213,83,555,33,869,1844,235,637,612,349,805,431,311,179,125,496,32,0.0477910431225925,0.0770369245581146
"2016_1221_1328",2016,1221,1328,16,2,737,1785,236,721,644,269,725,459,362,213,83,555,33,884,1928,334,784,647,343,899,465,415,221,168,538,32,0.0703847728396486,0.0649394651039945
"2016_1221_1332",2016,1221,1332,16,1,737,1785,236,721,644,269,725,459,362,213,83,555,33,901,1943,231,659,782,388,792,450,375,251,192,595,33,0.0257892144727536,0.0423273133221235
"2016_1221_1333",2016,1221,1333,16,7,737,1785,236,721,644,269,725,459,362,213,83,555,33,759,1727,205,550,642,317,719,401,346,220,98,607,30,0.149391077443258,0.105816907220093
"2016_1221_1338",2016,1221,1338,16,10,737,1785,236,721,644,269,725,459,362,213,83,555,33,827,1801,195,555,660,392,774,520,362,156,107,542,31,0.18318225542695,0.202463958995116
"2016_1221_1344",2016,1221,1344,16,9,737,1785,236,721,644,269,725,459,362,213,83,555,33,833,1974,234,729,744,385,822,525,380,219,119,558,33,0.228331876850311,0.171806325768839
"2016_1221_1345",2016,1221,1345,16,5,737,1785,236,721,644,269,725,459,362,213,83,555,33,934,1980,259,703,695,395,993,598,406,145,158,584,34,0.0762983527745244,0.0756610973828731
"2016_1221_1355",2016,1221,1355,16,12,737,1785,236,721,644,269,725,459,362,213,83,555,33,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.203617254315102,0.230758726750744
"2016_1221_1371",2016,1221,1371,16,6,737,1785,236,721,644,269,725,459,362,213,83,555,33,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.0869416377192917,0.0801734789139604
"2016_1221_1372",2016,1221,1372,16,14,737,1785,236,721,644,269,725,459,362,213,83,555,33,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.278880747593761,0.502710487900052
"2016_1221_1380",2016,1221,1380,16,16,737,1785,236,721,644,269,725,459,362,213,83,555,33,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.290774855281448,0.452576906055418
"2016_1221_1386",2016,1221,1386,16,8,737,1785,236,721,644,269,725,459,362,213,83,555,33,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.118124344196618,0.137553440812434
"2016_1221_1392",2016,1221,1392,16,13,737,1785,236,721,644,269,725,459,362,213,83,555,33,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.202417349812361,0.423492085811042
"2016_1221_1393",2016,1221,1393,16,10,737,1785,236,721,644,269,725,459,362,213,83,555,33,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.166782139266259,0.221007094604996
"2016_1221_1396",2016,1221,1396,16,10,737,1785,236,721,644,269,725,459,362,213,83,555,33,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.198898147465681,0.151487733205802
"2016_1221_1400",2016,1221,1400,16,6,737,1785,236,721,644,269,725,459,362,213,83,555,33,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.0814695823678454,0.0667526334753263
"2016_1221_1401",2016,1221,1401,16,3,737,1785,236,721,644,269,725,459,362,213,83,555,33,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.0552821842039405,0.047373989002997
"2016_1221_1403",2016,1221,1403,16,8,737,1785,236,721,644,269,725,459,362,213,83,555,33,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.170532305971368,0.171934029616812
"2016_1221_1409",2016,1221,1409,16,11,737,1785,236,721,644,269,725,459,362,213,83,555,33,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.218952401879156,0.18060957917431
"2016_1221_1421",2016,1221,1421,16,15,737,1785,236,721,644,269,725,459,362,213,83,555,33,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.254749752958619,0.378633397126365
"2016_1221_1423",2016,1221,1423,16,13,737,1785,236,721,644,269,725,459,362,213,83,555,33,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.1599840679385,0.37492973319734
"2016_1221_1425",2016,1221,1425,16,8,737,1785,236,721,644,269,725,459,362,213,83,555,33,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.114592773043216,0.137021931847419
"2016_1221_1428",2016,1221,1428,16,3,737,1785,236,721,644,269,725,459,362,213,83,555,33,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.0595960694042662,0.0496557409903101
"2016_1221_1433",2016,1221,1433,16,10,737,1785,236,721,644,269,725,459,362,213,83,555,33,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.0730470696933414,0.129512606461642
"2016_1221_1435",2016,1221,1435,16,11,737,1785,236,721,644,269,725,459,362,213,83,555,33,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.236856902159287,0.172315224501622
"2016_1221_1437",2016,1221,1437,16,2,737,1785,236,721,644,269,725,459,362,213,83,555,33,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.0426823963232032,0.065457839163929
